region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;62;2016AF62;KIN;Issued;2014-Nov-02;2016-Mar-03;2;0;0;0;0;0;0
AF;83;2016AF83;KIN;Refused;2014-Oct-22;2016-Mar-17;0;0;1;1;0;0;0
AF;84;2016AF84;KHT;Issued;2014-Nov-03;2016-Mar-06;2;0;0;0;0;0;0
AF;108;2016AF108;ACC;Refused;2014-Oct-18;2016-Mar-01;0;0;0;1;0;0;0
AF;129;2016AF129;ACC;Ready;2014-Oct-01;2016-Jan-29;0;0;2;0;0;0;0
AF;149;2016AF149;FTN;Refused;2014-Oct-18;2016-Mar-01;0;0;0;1;0;0;0
AF;158;2016AF158;MRV;Administrative Processing;2014-Oct-07;2016-Mar-01;0;2;0;0;0;0;0
AF;161;2016AF161;ACC;Refused;2014-Oct-30;2016-Mar-03;0;0;0;1;0;0;0
AF;165;2016AF165;ACC;Refused;2014-Oct-08;2016-Mar-08;0;0;0;1;0;0;0
AF;168;2016AF168;ACC;Refused;2014-Oct-10;2016-Mar-11;0;0;0;1;0;0;0
AF;172;2016AF172;FTN;Refused;2014-Oct-08;2016-Mar-03;0;0;0;2;0;0;0
AF;175;2016AF175;FTN;Ready;2014-Oct-13;2016-Mar-22;0;0;2;0;0;0;0
AF;203;2016AF203;MRV;Administrative Processing;2014-Oct-31;2016-Mar-31;0;2;1;0;0;0;0
AF;204;2016AF204;YDE;Issued;2014-Nov-02;2016-Mar-24;1;0;0;0;0;0;0
AF;208;2016AF208;ACC;Refused;2014-Oct-30;2016-Mar-10;0;0;3;1;0;0;0
AF;234;2016AF234;LOM;Issued;2014-Oct-21;2016-Mar-04;1;0;1;0;0;0;0
AF;250;2016AF250;ALG;Issued;2014-Oct-29;2016-Mar-09;5;0;0;0;0;0;0
AF;289;2016AF289;KIN;Issued;2014-Oct-19;2016-Mar-24;1;0;0;0;0;0;0
AF;291;2016AF291;NRB;Ready;2014-Oct-28;2016-Feb-05;0;0;1;0;0;0;0
AF;318;2016AF318;MRV;Refused;2014-Oct-09;2016-Mar-02;0;0;0;4;0;0;0
AF;330;2016AF330;CRO;Issued;2014-Oct-24;2016-Mar-02;2;0;0;0;0;0;0
AF;332;2016AF332;DKR;Ready;2014-Oct-11;2016-Mar-29;0;0;3;0;0;0;0
AF;345;2016AF345;COT;Ready;2014-Oct-14;2016-Mar-09;0;0;1;0;0;0;0
