region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;3;2016AF3;KIN;Ready;2014-Oct-08;2016-Mar-08;0;0;1;0;0;0;0
AF;4;2016AF4;ADD;Ready;2014-Oct-27;2016-Mar-10;0;0;1;0;0;0;0
AF;20;2016AF20;DKR;Ready;2014-Oct-03;2016-Mar-03;0;0;2;0;0;0;0
AF;90;2016AF90;ACC;Ready;2014-Oct-14;2016-Mar-31;0;0;1;0;0;0;0
AF;105;2016AF105;ADD;Ready;2014-Nov-02;2016-Mar-10;0;0;1;0;0;0;0
AF;185;2016AF185;ALG;Ready;2014-Nov-02;2016-Feb-28;0;0;1;0;0;0;0
AF;227;2016AF227;MRV;Ready;2014-Oct-07;2016-Mar-19;0;0;4;0;0;0;0
AF;257;2016AF257;ACC;Ready;2014-Oct-08;2016-Mar-31;0;0;2;0;0;0;0
AF;309;2016AF309;ACC;Ready;2014-Nov-01;2016-Mar-31;0;0;1;0;0;0;0
AF;393;2016AF393;ACC;Ready;2014-Oct-30;2016-Mar-31;0;0;1;0;0;0;0
AF;411;2016AF411;NRB;Ready;2014-Oct-29;2016-Mar-01;0;0;2;0;0;0;0
AF;419;2016AF419;ADD;Ready;2014-Oct-18;2016-Mar-10;0;0;1;0;0;0;0
AF;430;2016AF430;FTN;Ready;2014-Oct-17;2016-Mar-01;0;0;2;0;0;0;0
AF;459;2016AF459;FTN;Ready;2014-Oct-14;2016-Mar-01;0;0;1;0;0;0;0
AF;476;2016AF476;DKR;Ready;2014-Oct-10;2016-Mar-03;0;0;1;0;0;0;0
AF;624;2016AF624;ACC;Ready;2014-Oct-22;2016-Mar-31;0;0;1;0;0;0;0
AF;667;2016AF667;CRO;Ready;2014-Oct-18;2016-Feb-28;0;0;1;0;0;0;0
AF;683;2016AF683;ACC;Ready;2014-Oct-04;2016-Mar-31;0;0;1;0;0;0;0
AF;699;2016AF699;FTN;Ready;2014-Oct-03;2016-Mar-01;0;0;1;0;0;0;0
AF;703;2016AF703;ABJ;Ready;2014-Oct-26;2016-Mar-08;0;0;2;0;0;0;0
AF;735;2016AF735;ACC;Ready;2014-Oct-25;2016-Mar-31;0;0;1;0;0;0;0
AF;770;2016AF770;DKR;Ready;2014-Oct-03;2016-Mar-03;0;0;2;0;0;0;0
AF;817;2016AF817;ALG;Ready;2014-Oct-21;2016-Feb-28;0;0;1;0;0;0;0
AF;908;2016AF908;NRB;Ready;2014-Oct-13;2016-Mar-01;0;0;1;0;0;0;0
AF;948;2016AF948;FTN;Ready;2014-Oct-29;2016-Mar-01;0;0;2;0;0;0;0
AF;976;2016AF976;ACC;Ready;2014-Oct-17;2016-Mar-31;0;0;2;0;0;0;0
AF;1052;2016AF1052;ACC;Ready;2014-Oct-20;2016-Mar-31;0;0;1;0;0;0;0
AF;1176;2016AF1176;CSB;Ready;2014-Oct-28;2016-Mar-01;0;0;2;0;0;0;0
AF;1236;2016AF1236;ABJ;Ready;2014-Oct-17;2016-Mar-08;0;0;1;0;0;0;0
AF;1238;2016AF1238;MRV;Ready;2014-Oct-02;2016-Feb-25;0;0;2;0;0;0;0
AF;1244;2016AF1244;ADD;Ready;2014-Oct-30;2016-Mar-10;0;0;1;0;0;0;0
AF;1267;2016AF1267;ACC;Ready;2014-Oct-18;2016-Mar-31;0;0;1;0;0;0;0
AF;1270;2016AF1270;KIN;Ready;2014-Oct-28;2016-Mar-08;0;0;1;0;0;0;0
AF;1364;2016AF1364;ACC;Ready;2014-Oct-19;2016-Mar-31;0;0;2;0;0;0;0
AF;1384;2016AF1384;MRV;Ready;2014-Oct-27;2016-Feb-25;0;0;6;0;0;0;0
AF;1540;2016AF1540;ACC;Ready;2014-Oct-23;2016-Mar-31;0;0;5;0;0;0;0
AF;1545;2016AF1545;CSB;Ready;2014-Oct-19;2016-Mar-01;0;0;1;0;0;0;0
AF;1600;2016AF1600;FTN;Ready;2014-Oct-14;2016-Mar-01;0;0;2;0;0;0;0
AF;1628;2016AF1628;ACC;Ready;2014-Oct-18;2016-Mar-31;0;0;2;0;0;0;0
AF;1720;2016AF1720;CRO;Ready;2014-Oct-13;2016-Feb-28;0;0;2;0;0;0;0
AF;1924;2016AF1924;DKR;Ready;2014-Oct-02;2016-Mar-03;0;0;2;0;0;0;0
AF;1964;2016AF1964;MRV;Ready;2014-Oct-19;2016-Feb-25;0;0;3;0;0;0;0
AF;1995;2016AF1995;None;In Transit;None;None;0;0;0;0;1;0;0
AF;2193;2016AF2193;MRV;Ready;2014-Nov-03;2016-Feb-25;0;0;2;0;0;0;0
AF;2204;2016AF2204;MRV;Ready;2014-Oct-04;2016-Feb-25;0;0;2;0;0;0;0
AF;2295;2016AF2295;ACC;Ready;2014-Nov-01;2016-Mar-31;0;0;1;0;0;0;0
AF;2417;2016AF2417;KIN;Ready;2014-Oct-08;2016-Mar-08;0;0;4;0;0;0;0
AF;2448;2016AF2448;MRV;Ready;2014-Oct-31;2016-Feb-25;0;0;2;0;0;0;0
AF;2717;2016AF2717;ACC;Ready;2014-Oct-12;2016-Mar-31;0;0;1;0;0;0;0
AF;2762;2016AF2762;ACC;Ready;2014-Oct-16;2016-Mar-31;0;0;3;0;0;0;0
AF;2803;2016AF2803;LOM;Ready;2014-Oct-20;2016-Feb-23;0;0;2;0;0;0;0
AF;2841;2016AF2841;DKR;Ready;2014-Oct-29;2016-Mar-03;0;0;1;0;0;0;0
