region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;77;2016AF77;KHT;Ready;2014-Oct-29;2016-Mar-27;0;0;1;0;0;0;0
AF;152;2016AF152;ACC;Ready;2014-Nov-03;2016-Mar-31;0;0;2;0;0;0;0
AF;216;2016AF216;None;In Transit;None;None;0;0;0;0;1;0;0
AF;223;2016AF223;ACC;Ready;2014-Oct-18;2016-Mar-31;0;0;1;0;0;0;0
AF;358;2016AF358;DKR;Ready;2014-Oct-11;2016-Mar-30;0;0;1;0;0;0;0
AF;381;2016AF381;ACC;Ready;2014-Oct-21;2016-Mar-31;0;0;1;0;0;0;0
AF;388;2016AF388;ACC;Ready;2014-Oct-23;2016-Mar-31;0;0;2;0;0;0;0
AF;523;2016AF523;KIN;Ready;2014-Nov-03;2016-Mar-28;0;0;1;0;0;0;0
AF;566;2016AF566;LGS;Ready;2014-Oct-21;2016-Mar-30;0;0;1;0;0;0;0
AF;584;2016AF584;ADD;Ready;2014-Oct-31;2016-Mar-31;0;0;2;0;0;0;0
AF;598;2016AF598;KIN;Ready;2014-Oct-18;2016-Mar-28;0;0;1;0;0;0;0
AF;606;2016AF606;None;In Transit;None;None;0;0;0;0;1;0;0
AF;642;2016AF642;DKR;Ready;2014-Oct-28;2016-Mar-30;0;0;1;0;0;0;0
AF;676;2016AF676;ACC;Ready;2014-Nov-02;2016-Mar-31;0;0;1;0;0;0;0
AF;765;2016AF765;ACC;Ready;2014-Oct-19;2016-Mar-31;0;0;1;0;0;0;0
AF;816;2016AF816;DKR;Ready;2014-Nov-01;2016-Mar-30;0;0;1;0;0;0;0
AF;951;2016AF951;KHT;Ready;2014-Nov-01;2016-Mar-27;0;0;5;0;0;0;0
AF;1011;2016AF1011;ACC;Ready;2014-Oct-23;2016-Mar-31;0;0;1;0;0;0;0
AF;1109;2016AF1109;FTN;Ready;2014-Oct-03;2016-Mar-29;0;0;2;0;0;0;0
AF;1225;2016AF1225;ACC;Ready;2014-Oct-13;2016-Mar-31;0;0;1;0;0;0;0
AF;1283;2016AF1283;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1321;2016AF1321;ACC;Ready;2014-Oct-24;2016-Mar-31;0;0;1;0;0;0;0
AF;1343;2016AF1343;LOM;Ready;2014-Oct-09;2016-Mar-31;0;0;1;0;0;0;0
AF;1427;2016AF1427;DKR;Ready;2014-Oct-20;2016-Mar-30;0;0;1;0;0;0;0
AF;1441;2016AF1441;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1585;2016AF1585;FTN;Ready;2014-Oct-26;2016-Mar-29;0;0;1;0;0;0;0
AF;1640;2016AF1640;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1701;2016AF1701;ACC;Ready;2014-Oct-27;2016-Mar-31;0;0;1;0;0;0;0
AF;1793;2016AF1793;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1807;2016AF1807;ACC;Ready;2014-Oct-25;2016-Mar-31;0;0;1;0;0;0;0
AF;1811;2016AF1811;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1851;2016AF1851;None;In Transit;None;None;0;0;0;0;1;0;0
AF;1915;2016AF1915;FTN;Ready;2014-Nov-02;2016-Mar-29;0;0;2;0;0;0;0
AF;1958;2016AF1958;ACC;Ready;2014-Oct-17;2016-Mar-31;0;0;1;0;0;0;0
AF;1994;2016AF1994;ACC;Ready;2014-Oct-19;2016-Mar-31;0;0;1;0;0;0;0
AF;2046;2016AF2046;FTN;Ready;2014-Oct-20;2016-Mar-29;0;0;2;0;0;0;0
AF;2076;2016AF2076;NPL;Ready;2014-Oct-27;2016-Mar-31;0;0;4;0;0;0;0
AF;2092;2016AF2092;DKR;Ready;2014-Oct-23;2016-Mar-30;0;0;1;0;0;0;0
AF;2108;2016AF2108;LGS;Ready;2014-Oct-13;2016-Mar-30;0;0;1;0;0;0;0
AF;2130;2016AF2130;JHN;Ready;2014-Oct-31;2016-Apr-01;0;0;1;0;0;0;0
AF;2275;2016AF2275;ACC;Ready;2014-Oct-03;2016-Mar-31;0;0;1;0;0;0;0
AF;2307;2016AF2307;ACC;Ready;2014-Oct-21;2016-Mar-31;0;0;1;0;0;0;0
