region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;34;2019AF34;LOM;Administrative Processing;08-Nov-2017;03-Sep-2019;0;1;0;0;0;0;0
AF;58;2019AF58;KIN;Ready;23-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;81;2019AF81;KIN;Ready;20-Oct-2017;02-Aug-2019;0;0;4;0;0;0;0
AF;122;2019AF122;KIN;Ready;01-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;169;2019AF169;ACC;Ready;25-Oct-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;205;2019AF205;KIN;Ready;26-Oct-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;212;2019AF212;ACC;Ready;20-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;244;2019AF244;ACC;Ready;07-Nov-2017;01-Aug-2019;0;0;5;0;0;0;0
AF;257;2019AF257;YDE;Ready;16-Nov-2017;30-Aug-2019;0;0;1;0;0;0;0
AF;269;2019AF269;ACC;Ready;30-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;337;2019AF337;ALG;Ready;22-Nov-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;365;2019AF365;ABJ;Ready;20-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;370;2019AF370;ACC;Ready;19-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;384;2019AF384;ACC;Ready;13-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;396;2019AF396;KIN;Ready;30-Oct-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;407;2019AF407;ACC;Ready;29-Oct-2017;01-Aug-2019;0;0;3;0;0;0;0
AF;456;2019AF456;KIN;Ready;18-Nov-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;466;2019AF466;ALG;Administrative Processing;27-Oct-2017;03-Sep-2019;0;1;0;0;0;0;0
AF;503;2019AF503;KIN;Ready;21-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;535;2019AF535;ACC;Ready;23-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;577;2019AF577;KIN;Ready;10-Nov-2017;03-Sep-2019;0;0;3;0;0;0;0
AF;650;2019AF650;LOM;Ready;25-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;693;2019AF693;FTN;Ready;21-Oct-2017;30-Aug-2019;0;0;1;0;0;0;0
AF;697;2019AF697;ACC;Ready;16-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;730;2019AF730;KIN;Ready;22-Nov-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;733;2019AF733;ACC;Ready;20-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;747;2019AF747;ACC;Ready;23-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;753;2019AF753;ADD;Ready;24-Oct-2017;24-Jul-2019;0;0;1;0;0;0;0
AF;773;2019AF773;LGS;Ready;03-Nov-2017;26-Aug-2019;0;0;2;0;0;0;0
AF;800;2019AF800;ACC;Ready;21-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;866;2019AF866;ACC;Ready;04-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;870;2019AF870;LOM;Ready;31-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;906;2019AF906;KIN;Ready;21-Nov-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;916;2019AF916;KIN;Ready;20-Nov-2017;02-Aug-2019;0;0;3;0;0;0;0
AF;928;2019AF928;FTN;Ready;31-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;931;2019AF931;ACC;Ready;22-Nov-2017;01-Aug-2019;0;0;4;0;0;0;0
AF;968;2019AF968;KIN;Ready;25-Oct-2017;03-Sep-2019;0;0;4;0;0;0;0
AF;973;2019AF973;LOM;Administrative Processing;27-Oct-2017;03-Sep-2019;0;2;1;0;0;0;0
AF;1018;2019AF1018;KIN;Ready;22-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;1025;2019AF1025;ACC;Ready;01-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;1038;2019AF1038;ACC;Ready;25-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;1043;2019AF1043;RID;Ready;18-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;1048;2019AF1048;FTN;Ready;19-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;1074;2019AF1074;KHT;Administrative Processing;13-Nov-2017;02-Sep-2019;0;1;2;0;0;0;0
AF;1087;2019AF1087;COT;Administrative Processing;09-Nov-2017;03-Sep-2019;0;1;0;0;0;0;0
AF;1104;2019AF1104;DKR;Ready;21-Nov-2017;03-Sep-2019;0;0;4;0;0;0;0
AF;1136;2019AF1136;CSB;Ready;18-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;1210;2019AF1210;NRB;Administrative Processing;30-Oct-2017;03-Sep-2019;0;5;0;0;0;0;0
AF;1222;2019AF1222;KIN;Ready;30-Oct-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;1234;2019AF1234;KIN;Ready;13-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;1270;2019AF1270;YDE;Ready;25-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;1292;2019AF1292;KIN;Ready;24-Oct-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;1317;2019AF1317;ACC;Ready;19-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;1321;2019AF1321;ACC;Ready;31-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;1415;2019AF1415;FTN;Ready;21-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;1447;2019AF1447;ACC;Ready;30-Oct-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;1464;2019AF1464;JHN;Ready;21-Nov-2017;03-Sep-2019;0;0;3;0;0;0;0
AF;1483;2019AF1483;ACC;Ready;19-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;1493;2019AF1493;CRO;Refused;18-Nov-2017;03-Sep-2019;0;0;5;1;0;0;0
AF;1515;2019AF1515;ADD;Ready;20-Nov-2017;23-Aug-2019;0;0;1;0;0;0;0
AF;1526;2019AF1526;KIN;Ready;01-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;1547;2019AF1547;KIN;Ready;21-Oct-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;1562;2019AF1562;ACC;Ready;19-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;1580;2019AF1580;KIN;Ready;28-Oct-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;1601;2019AF1601;COT;Ready;21-Oct-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;1624;2019AF1624;LOM;Administrative Processing;18-Nov-2017;03-Sep-2019;0;1;0;0;0;0;0
AF;1655;2019AF1655;ACC;Ready;15-Nov-2017;03-Sep-2019;0;0;3;0;0;0;0
AF;1658;2019AF1658;ACC;Ready;31-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;1705;2019AF1705;ACC;Ready;28-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;1734;2019AF1734;ACC;Ready;21-Nov-2017;01-Aug-2019;0;0;4;0;0;0;0
AF;1761;2019AF1761;ACC;Ready;22-Nov-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;1853;2019AF1853;COT;Ready;05-Nov-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;1930;2019AF1930;ACC;Ready;24-Oct-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;1933;2019AF1933;KIN;Ready;07-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;1950;2019AF1950;FTN;Ready;06-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;1962;2019AF1962;KIN;Ready;24-Oct-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;1983;2019AF1983;KIN;Ready;03-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;1996;2019AF1996;KIN;Ready;09-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;2061;2019AF2061;KIN;Ready;10-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2099;2019AF2099;ACC;Ready;20-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;2100;2019AF2100;ACC;Ready;21-Oct-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;2138;2019AF2138;KIN;Ready;15-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2159;2019AF2159;KIN;Ready;16-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2216;2019AF2216;ACC;Ready;22-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;2230;2019AF2230;ACC;Ready;10-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;2305;2019AF2305;MRV;Ready;03-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;2307;2019AF2307;ACC;Ready;22-Oct-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;2313;2019AF2313;KIN;Ready;28-Oct-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;2363;2019AF2363;KHT;Refused;21-Oct-2017;02-Sep-2019;0;0;0;1;0;0;0
AF;2404;2019AF2404;ACC;Refused;20-Nov-2017;03-Sep-2019;0;0;0;1;0;0;0
AF;2430;2019AF2430;ACC;Ready;07-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;2436;2019AF2436;ADD;Ready;19-Oct-2017;24-Jul-2019;0;0;1;0;0;0;0
AF;2457;2019AF2457;KIN;Ready;19-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2477;2019AF2477;KIN;Ready;19-Nov-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2540;2019AF2540;KIN;Ready;19-Oct-2017;02-Aug-2019;0;0;1;0;0;0;0
AF;2617;2019AF2617;KIN;Ready;20-Nov-2017;02-Aug-2019;0;0;6;0;0;0;0
AF;2624;2019AF2624;FTN;Ready;23-Oct-2017;29-Aug-2019;0;0;2;0;0;0;0
AF;2664;2019AF2664;ACC;Refused;23-Oct-2017;03-Sep-2019;0;0;0;1;0;0;0
AF;2702;2019AF2702;FTN;Ready;19-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;2720;2019AF2720;YDE;Ready;04-Nov-2017;07-Aug-2019;0;0;2;0;0;0;0
AF;2726;2019AF2726;ACC;Ready;16-Nov-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;2789;2019AF2789;KIN;Ready;05-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;2815;2019AF2815;MRV;Ready;29-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;2816;2019AF2816;ACC;Ready;14-Nov-2017;01-Aug-2019;0;0;5;0;0;0;0
AF;2828;2019AF2828;KIN;Ready;11-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;2844;2019AF2844;ABJ;Ready;23-Oct-2017;03-Sep-2019;0;0;2;0;0;0;0
AF;2879;2019AF2879;FTN;Ready;03-Nov-2017;31-Jul-2019;0;0;1;0;0;0;0
AF;2938;2019AF2938;ACC;Ready;27-Oct-2017;01-Aug-2019;0;0;1;0;0;0;0
AF;2986;2019AF2986;NRB;Ready;16-Nov-2017;26-Aug-2019;0;0;1;0;0;0;0
AF;3023;2019AF3023;ACC;Ready;15-Nov-2017;01-Aug-2019;0;0;2;0;0;0;0
AF;3057;2019AF3057;KIN;Ready;10-Nov-2017;02-Aug-2019;0;0;2;0;0;0;0
AF;3059;2019AF3059;MRV;Ready;15-Nov-2017;31-Jul-2019;0;0;2;0;0;0;0
AF;3108;2019AF3108;CRO;Ready;19-Oct-2017;24-Jul-2019;0;0;1;0;0;0;0
