region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;90;2019AF90;ACC;Issued;29-Oct-2017;08-Aug-2019;2;0;0;0;0;0;0
AF;150;2019AF150;YDE;Issued;20-Oct-2017;07-Aug-2019;3;0;0;0;0;0;0
AF;234;2019AF234;ACC;Issued;24-Oct-2017;06-Aug-2019;1;0;0;0;0;0;0
AF;328;2019AF328;KIN;Administrative Processing;02-Nov-2017;03-Sep-2019;0;2;0;0;0;0;0
AF;348;2019AF348;LOM;Issued;21-Nov-2017;01-Aug-2019;1;0;0;0;0;0;0
AF;400;2019AF400;ADD;Ready;21-Nov-2017;13-Aug-2019;0;0;1;0;0;0;0
AF;435;2019AF435;KIN;Ready;21-Nov-2017;28-Aug-2019;0;0;1;0;0;0;0
AF;463;2019AF463;KIN;Ready;03-Nov-2017;28-Aug-2019;0;0;2;0;0;0;0
AF;486;2019AF486;CSB;Refused;06-Nov-2017;03-Sep-2019;0;0;0;1;0;0;0
AF;490;2019AF490;YDE;Issued;13-Nov-2017;07-Aug-2019;1;0;0;0;0;0;0
AF;502;2019AF502;MRV;Issued;18-Oct-2017;03-Aug-2019;1;0;2;0;0;0;0
AF;527;2019AF527;ACC;Ready;23-Oct-2017;14-Aug-2019;0;0;2;0;0;0;0
AF;638;2019AF638;MRV;Refused;05-Nov-2017;01-Aug-2019;0;0;1;1;0;0;0
AF;692;2019AF692;MRV;Ready;02-Nov-2017;28-Aug-2019;0;0;2;0;0;0;0
AF;695;2019AF695;KIN;Refused;29-Oct-2017;13-Aug-2019;0;0;0;2;0;0;0
AF;715;2019AF715;ABJ;Refused;18-Oct-2017;30-Aug-2019;0;0;0;1;0;0;0
AF;723;2019AF723;ACC;Issued;15-Nov-2017;07-Aug-2019;1;0;0;0;0;0;0
AF;814;2019AF814;ACC;Ready;25-Oct-2017;21-Jun-2019;0;0;1;0;0;0;0
AF;876;2019AF876;CRO;Issued;14-Nov-2017;06-Aug-2019;4;0;0;0;0;0;0
AF;1036;2019AF1036;KIN;Issued;12-Nov-2017;21-Aug-2019;1;0;1;0;0;0;0
AF;1110;2019AF1110;ACC;Issued;19-Nov-2017;19-Aug-2019;1;0;0;0;0;0;0
AF;1203;2019AF1203;JHN;Ready;19-Oct-2017;05-Aug-2019;0;0;2;0;0;0;0
AF;1289;2019AF1289;KIN;Issued;24-Oct-2017;29-Aug-2019;1;0;0;0;0;0;0
AF;1303;2019AF1303;KIN;Issued;31-Oct-2017;14-Aug-2019;1;0;0;0;0;0;0
AF;1304;2019AF1304;ACC;Administrative Processing;24-Oct-2017;08-Aug-2019;0;1;0;0;0;0;0
AF;1305;2019AF1305;KIN;Issued;24-Oct-2017;14-Aug-2019;1;0;0;0;0;0;0
AF;1307;2019AF1307;KIN;Refused;19-Oct-2017;21-Aug-2019;0;0;0;3;0;0;0
AF;1347;2019AF1347;KIN;Issued;21-Oct-2017;30-Aug-2019;3;0;0;0;0;0;0
AF;1351;2019AF1351;KIN;Ready;19-Oct-2017;21-Aug-2019;0;0;2;0;0;0;0
AF;1364;2019AF1364;NMY;Administrative Processing;09-Nov-2017;03-Sep-2019;0;2;0;0;0;0;0
AF;1436;2019AF1436;ACC;Refused;23-Oct-2017;06-Aug-2019;0;0;0;1;0;0;0
AF;1438;2019AF1438;ALG;Administrative Processing;21-Oct-2017;01-Aug-2019;0;1;0;0;0;0;0
AF;1441;2019AF1441;ABJ;Issued;06-Nov-2017;22-Aug-2019;1;0;0;0;0;0;0
AF;1545;2019AF1545;ACC;Refused;21-Nov-2017;02-Aug-2019;0;0;0;2;0;0;0
AF;1611;2019AF1611;ACC;Refused;21-Oct-2017;07-Aug-2019;0;0;0;2;0;0;0
AF;1633;2019AF1633;DRS;Issued;18-Oct-2017;20-Aug-2019;1;0;0;0;0;0;0
AF;1711;2019AF1711;ACC;Refused;26-Oct-2017;01-Aug-2019;0;0;0;2;0;0;0
AF;1731;2019AF1731;NRB;Issued;19-Nov-2017;06-Aug-2019;1;0;0;0;0;0;0
AF;1776;2019AF1776;LOM;Issued;19-Oct-2017;01-Aug-2019;1;0;0;0;0;0;0
AF;1892;2019AF1892;DKR;Administrative Processing;20-Oct-2017;26-Aug-2019;0;1;0;0;0;0;0
AF;2112;2019AF2112;ADD;Issued;18-Nov-2017;09-Aug-2019;1;0;0;0;0;0;0
AF;2188;2019AF2188;KIN;Administrative Processing;06-Nov-2017;29-Aug-2019;0;2;0;0;0;0;0
AF;2209;2019AF2209;KIN;Administrative Processing;20-Oct-2017;28-Aug-2019;0;4;0;0;0;0;0
AF;2273;2019AF2273;KIN;Issued;21-Nov-2017;29-Aug-2019;3;0;0;0;0;0;0
AF;2383;2019AF2383;ACC;Issued;09-Nov-2017;22-Aug-2019;1;0;0;0;0;0;0
AF;2502;2019AF2502;MRV;Issued;20-Nov-2017;03-Aug-2019;1;0;0;0;0;0;0
AF;2518;2019AF2518;ACC;Refused;10-Nov-2017;01-Aug-2019;0;0;0;1;0;0;0
AF;2574;2019AF2574;LOM;Issued;17-Nov-2017;08-Aug-2019;1;0;0;0;0;0;0
AF;2748;2019AF2748;DKR;Refused;26-Oct-2017;01-Aug-2019;0;0;0;1;0;0;0
AF;2853;2019AF2853;ACC;Administrative Processing;19-Oct-2017;20-Aug-2019;0;2;0;0;0;0;0
AF;2943;2019AF2943;ACC;Issued;09-Nov-2017;22-Aug-2019;1;0;0;0;0;0;0
AF;3036;2019AF3036;ADD;Issued;22-Oct-2017;07-Aug-2019;1;0;0;0;0;0;0
AF;3050;2019AF3050;FTN;Administrative Processing;19-Oct-2017;23-Aug-2019;0;1;0;0;0;0;0
AF;3053;2019AF3053;ALG;Issued;19-Oct-2017;04-Aug-2019;1;0;4;0;0;0;0
AF;3141;2019AF3141;YDE;Administrative Processing;08-Nov-2017;30-Aug-2019;0;1;0;0;0;0;0
AF;3227;2019AF3227;ABD;Issued;18-Oct-2017;05-Aug-2019;1;0;0;0;0;0;0
AF;3328;2019AF3328;ACC;Refused;27-Oct-2017;06-Aug-2019;0;0;1;2;0;0;0
AF;3366;2019AF3366;MRV;Ready;10-Nov-2017;28-Aug-2019;0;0;4;0;0;0;0
AF;3369;2019AF3369;MRV;Issued;15-Nov-2017;03-Aug-2019;4;0;0;0;0;0;0
AF;3375;2019AF3375;LOM;Issued;25-Oct-2017;01-Aug-2019;1;0;0;0;0;0;0
AF;3480;2019AF3480;KHT;Refused;23-Oct-2017;03-Sep-2019;0;0;8;1;0;0;0
AF;3493;2019AF3493;ACC;Issued;27-Oct-2017;06-Aug-2019;1;0;0;0;0;0;0
AF;3496;2019AF3496;MRV;Refused;31-Oct-2017;02-Aug-2019;0;0;0;1;0;0;0
AF;3502;2019AF3502;ADD;Administrative Processing;21-Oct-2017;02-Aug-2019;0;1;0;0;0;0;0
AF;3504;2019AF3504;KIN;Ready;22-Nov-2017;03-Sep-2019;0;0;1;0;0;0;0
AF;3687;2019AF3687;FTN;Refused;18-Nov-2017;13-Aug-2019;0;0;0;2;0;0;0
AF;3819;2019AF3819;ACC;Administrative Processing;28-Oct-2017;30-Aug-2019;0;2;0;0;0;0;0
AF;3933;2019AF3933;ACC;Refused;04-Nov-2017;22-Aug-2019;0;0;0;2;0;0;0
AF;3980;2019AF3980;ACC;Refused;16-Nov-2017;28-Aug-2019;0;0;0;1;0;0;0
AF;3999;2019AF3999;FTN;Refused;07-Nov-2017;14-Aug-2019;0;0;0;2;0;0;0
AF;4049;2019AF4049;KIN;Administrative Processing;18-Oct-2017;27-Aug-2019;0;1;1;0;0;0;0
AF;4119;2019AF4119;ALG;Issued;22-Oct-2017;06-Aug-2019;2;0;0;0;0;0;0
AF;4273;2019AF4273;RID;Issued;23-Oct-2017;29-Aug-2019;2;0;0;0;0;0;0
AF;4335;2019AF4335;MRV;Refused;27-Oct-2017;03-Aug-2019;0;0;0;1;0;0;0
AF;4359;2019AF4359;ABJ;Refused;18-Nov-2017;02-Aug-2019;0;0;0;1;0;0;0
AF;4633;2019AF4633;YDE;Issued;19-Oct-2017;14-Aug-2019;5;0;0;0;0;0;0
AF;4781;2019AF4781;COT;Administrative Processing;08-Nov-2017;23-Aug-2019;0;1;1;0;0;0;0
AF;4786;2019AF4786;ACC;Refused;05-Nov-2017;27-Aug-2019;0;0;0;2;0;0;0
AF;4863;2019AF4863;ACC;Refused;02-Nov-2017;01-Aug-2019;0;0;0;2;0;0;0
AF;5003;2019AF5003;ABJ;Refused;20-Oct-2017;30-Aug-2019;0;0;0;1;0;0;0
AF;5046;2019AF5046;ABJ;Ready;01-Nov-2017;23-Aug-2019;0;0;1;0;0;0;0
AF;5063;2019AF5063;KIN;Refused;03-Nov-2017;22-Aug-2019;0;0;1;1;0;0;0
AF;5066;2019AF5066;NRB;Administrative Processing;21-Nov-2017;28-Aug-2019;0;2;0;0;0;0;0
AF;5130;2019AF5130;KIN;Issued;16-Nov-2017;30-Aug-2019;7;0;0;0;0;0;0
AF;5348;2019AF5348;DKR;Refused;22-Oct-2017;08-Aug-2019;0;0;1;1;0;0;0
AF;5349;2019AF5349;ABJ;Issued;24-Oct-2017;05-Aug-2019;1;0;0;0;0;0;0
AF;5360;2019AF5360;KIN;Ready;09-Nov-2017;22-Aug-2019;0;0;4;0;0;0;0
AF;5435;2019AF5435;KIN;Ready;04-Nov-2017;27-Aug-2019;0;0;3;0;0;0;0
AF;5449;2019AF5449;ACC;Refused;28-Oct-2017;20-Aug-2019;0;0;1;2;0;0;0
AF;5497;2019AF5497;DKR;Administrative Processing;25-Oct-2017;08-Aug-2019;0;1;0;0;0;0;0
AF;5508;2019AF5508;MRV;Refused;22-Oct-2017;28-Aug-2019;0;0;1;1;0;0;0
AF;5545;2019AF5545;FTN;Administrative Processing;24-Oct-2017;20-Aug-2019;0;1;0;0;0;0;0
AF;5567;2019AF5567;LGS;Administrative Processing;06-Nov-2017;03-Sep-2019;0;1;2;0;0;0;0
AF;5633;2019AF5633;ABJ;Ready;15-Nov-2017;23-Aug-2019;0;0;1;0;0;0;0
AF;5728;2019AF5728;ACC;Refused;28-Oct-2017;22-Aug-2019;0;0;0;2;0;0;0
AF;5784;2019AF5784;LOM;Issued;20-Oct-2017;08-Aug-2019;1;0;0;0;0;0;0
AF;5817;2019AF5817;DKR;Ready;23-Oct-2017;29-Aug-2019;0;0;2;0;0;0;0
AF;5835;2019AF5835;KIN;Issued;21-Nov-2017;30-Aug-2019;2;0;1;0;0;0;0
