region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;26599;2019AF26599;ADD;Refused;02-Nov-2017;18-Jun-2019;0;0;0;1;0;0;0
AF;26601;2019AF26601;ALG;Issued;06-Nov-2017;25-Jun-2019;2;0;0;0;0;0;0
AF;26603;2019AF26603;LOM;Issued;19-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26605;2019AF26605;MRV;Issued;26-Oct-2017;06-Aug-2019;1;0;0;0;0;0;0
AF;26611;2019AF26611;MRV;Issued;18-Oct-2017;30-Jul-2019;1;0;0;0;0;0;0
AF;26617;2019AF26617;ADD;Administrative Processing;08-Nov-2017;15-Jul-2019;0;2;0;0;0;0;0
AF;26622;2019AF26622;ADD;Refused;22-Oct-2017;18-Jun-2019;0;0;0;1;0;0;0
AF;26625;2019AF26625;ADD;Refused;29-Oct-2017;19-Jun-2019;0;0;0;1;0;0;0
AF;26639;2019AF26639;ADD;Issued;10-Nov-2017;24-Jun-2019;3;0;0;0;0;0;0
AF;26641;2019AF26641;ALG;Issued;21-Nov-2017;27-Jun-2019;2;0;0;0;0;0;0
AF;26648;2019AF26648;LOM;Issued;17-Nov-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;26651;2019AF26651;DKR;Issued;01-Nov-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;26653;2019AF26653;ADD;Ready;31-Oct-2017;31-Jul-2019;0;0;1;0;0;0;0
AF;26655;2019AF26655;KGL;Issued;23-Oct-2017;20-Jun-2019;3;0;0;0;0;0;0
AF;26656;2019AF26656;DKR;Issued;18-Oct-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;26659;2019AF26659;KHT;Issued;21-Nov-2017;25-Jun-2019;1;0;0;0;0;0;0
AF;26660;2019AF26660;KIN;Issued;25-Oct-2017;08-Aug-2019;2;0;0;0;0;0;0
AF;26671;2019AF26671;ADD;Issued;21-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26674;2019AF26674;MRV;Refused;08-Nov-2017;24-Jun-2019;0;0;0;2;0;0;0
AF;26677;2019AF26677;CSB;Issued;04-Nov-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;26679;2019AF26679;CSB;Issued;28-Oct-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;26680;2019AF26680;KHT;Ready;12-Nov-2017;29-Aug-2019;0;0;3;0;0;0;0
AF;26688;2019AF26688;ALG;Issued;01-Nov-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26712;2019AF26712;KHT;Issued;04-Nov-2017;26-Jun-2019;1;0;0;0;0;0;0
AF;26714;2019AF26714;YDE;Issued;27-Oct-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;26716;2019AF26716;YDE;Issued;28-Oct-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26717;2019AF26717;YDE;Issued;18-Oct-2017;13-Jun-2019;1;0;0;0;0;0;0
AF;26720;2019AF26720;MRV;Issued;25-Oct-2017;17-Jul-2019;1;0;0;0;0;0;0
AF;26730;2019AF26730;CSB;Issued;20-Oct-2017;05-Jul-2019;1;0;0;0;0;0;0
AF;26735;2019AF26735;CSB;Issued;31-Oct-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;26738;2019AF26738;MRV;Ready;23-Oct-2017;28-Aug-2019;0;0;1;0;0;0;0
AF;26743;2019AF26743;KHT;Issued;14-Nov-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26744;2019AF26744;ALG;Issued;22-Oct-2017;25-Jun-2019;1;0;0;0;0;0;0
AF;26749;2019AF26749;DKR;Refused;17-Nov-2017;20-Jun-2019;0;0;0;2;0;0;0
AF;26752;2019AF26752;LUA;Refused;05-Nov-2017;07-Jun-2019;0;0;3;1;0;0;0
AF;26760;2019AF26760;KHT;Issued;30-Oct-2017;30-Jun-2019;5;0;0;0;0;0;0
AF;26761;2019AF26761;KHT;Refused;21-Oct-2017;22-Jul-2019;0;0;4;1;0;0;0
AF;26766;2019AF26766;KGL;Refused;23-Oct-2017;17-Jun-2019;0;0;0;1;0;0;0
AF;26779;2019AF26779;KHT;Refused;12-Nov-2017;14-Jul-2019;0;0;0;1;0;0;0
AF;26780;2019AF26780;ADD;Issued;20-Oct-2017;02-Jul-2019;1;0;0;0;0;0;0
AF;26793;2019AF26793;ADD;Ready;22-Nov-2017;23-Jul-2019;0;0;1;0;0;0;0
AF;26795;2019AF26795;NRB;Issued;19-Oct-2017;23-Aug-2019;1;0;0;0;0;0;0
AF;26805;2019AF26805;KHT;Issued;21-Nov-2017;07-Jul-2019;2;0;0;0;0;0;0
AF;26807;2019AF26807;ADD;Issued;14-Nov-2017;31-Jul-2019;1;0;0;0;0;0;0
AF;26827;2019AF26827;ADD;Issued;06-Nov-2017;27-Jun-2019;1;0;0;0;0;0;0
AF;26836;2019AF26836;ADD;Issued;20-Oct-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;26865;2019AF26865;KIN;Ready;19-Nov-2017;21-Aug-2019;0;0;1;0;0;0;0
AF;26866;2019AF26866;ADD;Issued;10-Nov-2017;03-Jul-2019;1;0;0;0;0;0;0
AF;26871;2019AF26871;ALG;Issued;07-Nov-2017;25-Jun-2019;1;0;0;0;0;0;0
AF;26874;2019AF26874;ADD;Ready;19-Nov-2017;31-Jul-2019;0;0;1;0;0;0;0
AF;26875;2019AF26875;LOM;Issued;21-Oct-2017;07-Jun-2019;1;0;0;0;0;0;0
AF;26887;2019AF26887;KHT;Issued;20-Nov-2017;20-Jun-2019;1;0;0;0;0;0;0
AF;26892;2019AF26892;KHT;Issued;27-Oct-2017;17-Jul-2019;1;0;0;0;0;0;0
AF;26896;2019AF26896;JHN;Issued;30-Oct-2017;11-Jun-2019;1;0;0;0;0;0;0
AF;26900;2019AF26900;KIN;Issued;22-Oct-2017;10-Jun-2019;4;0;0;0;0;0;0
AF;26907;2019AF26907;KHT;Issued;20-Nov-2017;24-Jun-2019;1;0;0;0;0;0;0
AF;26909;2019AF26909;ADD;Issued;18-Nov-2017;06-Jun-2019;1;0;0;0;0;0;0
AF;26930;2019AF26930;FTN;Refused;09-Nov-2017;12-Jun-2019;0;0;0;2;0;0;0
AF;26955;2019AF26955;ADD;Refused;22-Nov-2017;03-Jun-2019;0;0;0;1;0;0;0
AF;26960;2019AF26960;FTN;Administrative Processing;16-Nov-2017;06-Jun-2019;0;1;0;0;0;0;0
AF;26973;2019AF26973;NRB;Issued;17-Nov-2017;25-Jun-2019;3;0;0;0;0;0;0
AF;26990;2019AF26990;CSB;Issued;18-Oct-2017;19-Jun-2019;1;0;0;0;0;0;0
AF;26999;2019AF26999;ADD;Issued;04-Nov-2017;13-Jun-2019;1;0;0;0;0;0;0
