region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;107;2020AF107;ACC;Ready;2018-Oct-12;2020-Feb-20;0;0;1;0;0;0;0
AF;217;2020AF217;YDE;Ready;2018-Nov-02;2020-Mar-17;0;0;1;0;0;0;0
AF;333;2020AF333;ACC;Ready;2018-Oct-17;2020-Feb-20;0;0;1;0;0;0;0
AF;369;2020AF369;ACC;Ready;2018-Oct-16;2020-Feb-20;0;0;1;0;0;0;0
AF;408;2020AF408;KIN;Ready;2018-Oct-26;2020-Feb-28;0;0;4;0;0;0;0
AF;477;2020AF477;RID;Ready;2018-Oct-30;2020-Mar-01;0;0;5;0;0;0;0
AF;723;2020AF723;KHT;Ready;2018-Nov-03;2020-Mar-01;0;0;1;0;0;0;0
AF;798;2020AF798;KIN;Ready;2018-Oct-07;2020-Feb-28;0;0;1;0;0;0;0
AF;831;2020AF831;KIN;Ready;2018-Oct-30;2020-Feb-28;0;0;1;0;0;0;0
AF;849;2020AF849;CRO;Ready;2018-Oct-28;2020-Mar-03;0;0;1;0;0;0;0
AF;965;2020AF965;KIN;Ready;2018-Oct-12;2020-Feb-28;0;0;2;0;0;0;0
AF;1038;2020AF1038;ACC;Ready;2018-Oct-19;2020-Feb-20;0;0;2;0;0;0;0
AF;1242;2020AF1242;KIN;Ready;2018-Oct-23;2020-Feb-28;0;0;2;0;0;0;0
AF;1886;2020AF1886;KIN;Ready;2018-Nov-05;2020-Feb-28;0;0;2;0;0;0;0
AF;2123;2020AF2123;KHT;Ready;2018-Oct-28;2020-Mar-01;0;0;5;0;0;0;0
AF;2245;2020AF2245;YDE;Ready;2018-Nov-05;2020-Mar-17;0;0;2;0;0;0;0
AF;2267;2020AF2267;ABJ;Ready;2018-Oct-11;2020-Feb-28;0;0;1;0;0;0;0
AF;2296;2020AF2296;PRS;Ready;2018-Oct-16;2020-Mar-31;0;0;1;0;0;0;0
AF;2362;2020AF2362;COT;Ready;2018-Oct-18;2020-Mar-05;0;0;1;0;0;0;0
AF;2429;2020AF2429;CRO;Ready;2018-Oct-17;2020-Mar-03;0;0;2;0;0;0;0
AF;2610;2020AF2610;COT;Ready;2018-Oct-29;2020-Mar-05;0;0;1;0;0;0;0
AF;2678;2020AF2678;KIN;Ready;2018-Nov-05;2020-Feb-28;0;0;3;0;0;0;0
AF;2806;2020AF2806;KIN;Ready;2018-Oct-26;2020-Feb-28;0;0;1;0;0;0;0
AF;2858;2020AF2858;LOM;Ready;2018-Oct-03;2020-Feb-24;0;0;1;0;0;0;0
AF;2870;2020AF2870;NRB;Ready;2018-Oct-31;2020-Feb-28;0;0;2;0;0;0;0
AF;3135;2020AF3135;YDE;Ready;2018-Nov-03;2020-Mar-17;0;0;1;0;0;0;0
AF;3211;2020AF3211;KIN;Ready;2018-Oct-14;2020-Feb-28;0;0;2;0;0;0;0
AF;3278;2020AF3278;JHN;Ready;2018-Oct-09;2020-Mar-03;0;0;2;0;0;0;0
AF;3503;2020AF3503;ACC;Ready;2018-Oct-05;2020-Feb-20;0;0;2;0;0;0;0
AF;3508;2020AF3508;ACC;Ready;2018-Nov-03;2020-Feb-20;0;0;1;0;0;0;0
AF;3560;2020AF3560;KIN;Ready;2018-Oct-24;2020-Feb-28;0;0;1;0;0;0;0
AF;3817;2020AF3817;KIN;Ready;2018-Oct-31;2020-Feb-28;0;0;1;0;0;0;0
AF;4068;2020AF4068;ADD;Ready;2018-Nov-04;2020-Mar-04;0;0;1;0;0;0;0
AF;4074;2020AF4074;MRV;Ready;2018-Oct-27;2020-Mar-02;0;0;2;0;0;0;0
AF;4143;2020AF4143;KIN;Ready;2018-Oct-15;2020-Feb-28;0;0;2;0;0;0;0
AF;4318;2020AF4318;FTN;Ready;2018-Oct-20;2020-Feb-20;0;0;2;0;0;0;0
AF;4442;2020AF4442;NRB;Ready;2018-Nov-05;2020-Feb-28;0;0;1;0;0;0;0
AF;4520;2020AF4520;KIN;Ready;2018-Nov-02;2020-Feb-28;0;0;5;0;0;0;0
AF;4527;2020AF4527;KHT;Ready;2018-Nov-01;2020-Mar-01;0;0;1;0;0;0;0
AF;4692;2020AF4692;KIN;Ready;2018-Oct-09;2020-Feb-28;0;0;4;0;0;0;0
AF;4795;2020AF4795;KIN;Ready;2018-Nov-03;2020-Feb-28;0;0;2;0;0;0;0
AF;5495;2020AF5495;KIN;Ready;2018-Oct-13;2020-Feb-28;0;0;2;0;0;0;0
AF;5650;2020AF5650;RID;Ready;2018-Nov-05;2020-Mar-01;0;0;1;0;0;0;0
AF;5654;2020AF5654;YDE;Ready;2018-Nov-05;2020-Mar-17;0;0;1;0;0;0;0
AF;5682;2020AF5682;YDE;Ready;2018-Oct-22;2020-Mar-17;0;0;1;0;0;0;0
AF;5771;2020AF5771;KIN;Ready;2018-Nov-04;2020-Feb-28;0;0;1;0;0;0;0
AF;5793;2020AF5793;MTL;Ready;2018-Nov-05;2020-Mar-09;0;0;1;0;0;0;0
AF;5819;2020AF5819;CRO;Ready;2018-Oct-18;2020-Mar-03;0;0;1;0;0;0;0
AF;5932;2020AF5932;ACC;Ready;2018-Oct-11;2020-Feb-20;0;0;1;0;0;0;0
AF;6501;2020AF6501;MRV;Ready;2018-Oct-25;2020-Mar-02;0;0;2;0;0;0;0
AF;6591;2020AF6591;COT;Ready;2018-Oct-22;2020-Mar-05;0;0;1;0;0;0;0
AF;6642;2020AF6642;NRB;Ready;2018-Nov-05;2020-Feb-28;0;0;1;0;0;0;0
AF;6720;2020AF6720;ALG;Ready;2018-Nov-06;2020-Mar-23;0;0;1;0;0;0;0
