region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;14743;2018EU14743;KEV;Issued;22-Oct-2016;27-Apr-2018;2;0;0;0;0;0;0
EU;14745;2018EU14745;TIA;Issued;05-Oct-2016;04-Apr-2018;3;0;0;0;0;0;0
EU;14750;2018EU14750;KEV;Issued;07-Nov-2016;02-May-2018;1;0;0;0;0;0;0
EU;14756;2018EU14756;KEV;Issued;31-Oct-2016;27-Jun-2018;2;0;0;0;0;0;0
EU;14757;2018EU14757;SOF;Ready;03-Nov-2016;25-Apr-2018;0;0;2;0;0;0;0
EU;14758;2018EU14758;MOS;Issued;09-Oct-2016;03-May-2018;3;0;0;0;0;0;0
EU;14762;2018EU14762;WRW;Issued;20-Oct-2016;10-Apr-2018;1;0;0;0;0;0;0
EU;14764;2018EU14764;WRW;Issued;07-Nov-2016;10-Apr-2018;1;0;0;0;0;0;0
EU;14765;2018EU14765;FRN;Ready;27-Oct-2016;22-May-2018;0;0;1;0;0;0;0
EU;14768;2018EU14768;TIA;Issued;20-Oct-2016;04-Apr-2018;1;0;0;0;0;0;0
EU;14773;2018EU14773;TIA;Issued;05-Oct-2016;06-Apr-2018;1;0;0;0;0;0;0
EU;14775;2018EU14775;YRV;Issued;06-Nov-2016;09-Apr-2018;2;0;0;0;0;0;0
EU;14782;2018EU14782;TBL;Issued;01-Nov-2016;17-May-2018;1;0;0;0;0;0;0
EU;14787;2018EU14787;TIA;Issued;05-Nov-2016;05-Apr-2018;3;0;0;0;0;0;0
EU;14795;2018EU14795;KEV;Ready;23-Oct-2016;03-Apr-2018;0;0;4;0;0;0;0
EU;14799;2018EU14799;CHS;Ready;28-Oct-2016;21-Feb-2018;0;0;1;0;0;0;0
EU;14801;2018EU14801;ANK;Issued;30-Oct-2016;09-Apr-2018;1;0;0;0;0;0;0
EU;14804;2018EU14804;TIA;Issued;08-Oct-2016;11-Apr-2018;1;0;0;0;0;0;0
EU;14806;2018EU14806;MOS;Administrative Processing;23-Oct-2016;21-Sep-2018;0;1;1;0;0;0;0
EU;14807;2018EU14807;KEV;Refused;04-Oct-2016;30-Jul-2018;0;0;0;1;0;0;0
EU;14808;2018EU14808;KEV;Issued;02-Nov-2016;20-Jun-2018;1;0;0;0;0;0;0
