region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
AF;34445;2018AF34445;CSB;Issued;09-Oct-2016;20-Jul-2018;1;0;0;0;0;0;0
AF;34448;2018AF34448;KIN;Issued;28-Oct-2016;31-Aug-2018;5;0;0;0;0;0;0
AF;34475;2018AF34475;JHN;Refused;06-Nov-2016;27-Sep-2018;0;7;0;1;0;0;0
AF;34492;2018AF34492;ALG;Issued;04-Oct-2016;30-Jul-2018;1;0;0;0;0;0;0
AF;34522;2018AF34522;NRB;Issued;11-Oct-2016;13-Jul-2018;1;0;0;0;0;0;0
AF;34548;2018AF34548;YDE;Issued;15-Oct-2016;31-Jul-2018;1;0;0;0;0;0;0
AF;34729;2018AF34729;ABD;Issued;12-Oct-2016;18-Jul-2018;3;0;0;0;0;0;0
AF;34775;2018AF34775;ALG;Issued;15-Oct-2016;12-Jul-2018;3;0;0;0;0;0;0
AF;34882;2018AF34882;KIN;Issued;24-Oct-2016;16-Jul-2018;2;0;0;0;0;0;0
AF;35048;2018AF35048;JHN;Issued;03-Nov-2016;13-Jul-2018;3;0;0;0;0;0;0
AF;35052;2018AF35052;CSB;Issued;09-Oct-2016;31-Aug-2018;1;0;0;0;0;0;0
AF;35099;2018AF35099;ALG;Issued;29-Oct-2016;17-Jul-2018;1;0;0;0;0;0;0
AF;35137;2018AF35137;YDE;Issued;28-Oct-2016;18-Jul-2018;1;0;0;0;0;0;0
AF;35144;2018AF35144;LOM;Issued;09-Oct-2016;11-Jul-2018;1;0;0;0;0;0;0
AF;35161;2018AF35161;NRB;Issued;12-Oct-2016;13-Jul-2018;1;0;0;0;0;0;0
AF;35263;2018AF35263;RID;Issued;17-Oct-2016;15-Jul-2018;1;0;0;0;0;0;0
AF;35347;2018AF35347;ALG;Issued;31-Oct-2016;24-Jul-2018;1;0;0;0;0;0;0
AF;35364;2018AF35364;TNS;Ready;04-Oct-2016;07-Aug-2018;0;0;1;0;0;0;0
AF;35693;2018AF35693;KIN;Issued;08-Oct-2016;17-Sep-2018;1;0;0;0;0;0;0
AF;35763;2018AF35763;PRS;Administrative Processing;05-Nov-2016;27-Sep-2018;0;1;0;0;0;0;0
AF;35781;2018AF35781;TNS;Issued;07-Oct-2016;23-Jul-2018;4;0;0;0;0;0;0
AF;35821;2018AF35821;ALG;Issued;04-Nov-2016;17-Jul-2018;3;0;0;0;0;0;0
AF;35990;2018AF35990;NRB;Issued;05-Oct-2016;05-Jul-2018;1;0;0;0;0;0;0
AF;35999;2018AF35999;TNS;Refused;03-Nov-2016;26-Jul-2018;0;0;0;1;0;0;0
AF;36028;2018AF36028;TNS;Ready;13-Oct-2016;11-Jul-2018;0;0;1;0;0;0;0
AF;36046;2018AF36046;NRB;Issued;11-Oct-2016;03-Jul-2018;1;0;0;0;0;0;0
AF;36195;2018AF36195;KHT;Refused;01-Nov-2016;02-Jul-2018;0;0;0;1;0;0;0
AF;36352;2018AF36352;AMM;Ready;21-Oct-2016;23-Sep-2018;0;0;1;0;0;0;0
AF;36395;2018AF36395;CSB;Refused;24-Oct-2016;25-Sep-2018;0;0;0;1;0;0;0
AF;36498;2018AF36498;NRB;Issued;08-Oct-2016;17-Jul-2018;2;0;0;0;0;0;0
AF;36698;2018AF36698;RID;Issued;06-Nov-2016;03-Jul-2018;1;0;0;0;0;0;0
AF;36755;2018AF36755;LND;Issued;26-Oct-2016;18-Jul-2018;2;0;0;0;0;0;0
AF;37113;2018AF37113;YDE;Issued;06-Oct-2016;09-Aug-2018;1;0;0;0;0;0;0
AF;37521;2018AF37521;KHT;Issued;29-Oct-2016;03-Jul-2018;2;0;0;0;0;0;0
